x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89659.10668205313,43176.333330270994,6.5,0.0,0.0,-0.9627435820488778,0.2704159670280136,7.113195005744294
89658.37258957338,43175.93070122634,6.5,0.0,0.0,-0.9730776424077279,0.23047755171863948,7.119578112014881
89657.81672208788,43175.68594719123,6.5,0.0,0.0,-0.9815332444543149,0.1912916360716957,7.127098410696188
89657.14702897986,43175.4341401018,6.5,0.0,0.0,-0.9860360621655728,0.1665319311994265,7.130835236015939
89656.46619489376,43175.21637113505,6.5,0.0,0.0,-0.9898130244283415,0.14237337065624137,7.149655708849202
89655.76809519835,43175.02907145953,6.5,0.0,0.0,-0.9922554721716002,0.12421383958929381,7.1683507130517246
89655.07041680288,43174.861351382766,6.5,0.0,0.0,-0.9935329409782699,0.11354424331981569,7.1840036042876685
89654.3715135482,43174.705635186656,6.5,0.0,0.0,-0.9943656085163426,0.10600488950951154,7.2143058811557905
89653.6627701089,43174.55777542889,6.5,0.0,0.0,-0.9946902530406204,0.10291404426018094,7.228688481531034
89652.94902734032,43174.408099620516,6.5,0.0,0.0,-0.9940209083549091,0.10918989767044171,7.241009681181002
89652.24820808448,43174.24320990194,6.5,0.0,0.0,-0.9921571681098137,0.12499661502742754,7.245016056664507
89651.51541998847,43174.041048573235,6.5,0.0,0.0,-0.989003456925783,0.14789240071366444,7.240840549011231
89650.8626770664,43173.81935628736,6.5,0.0,0.0,-0.9830601326035061,0.18328332080573248,7.238631132569111
89650.20108275073,43173.53330483908,6.5,0.0,0.0,-0.974292327363624,0.22528750706679865,7.225473423155558
89649.56902475301,43173.187293549745,6.5,0.0,0.0,-0.9619034349911659,0.27338943240768426,7.209156674276166
89648.97709506321,43172.77640653379,6.5,0.0,0.0,-0.9442923699462448,0.329107763599257,7.202122545954079
89648.35932617572,43172.22749205335,6.5,0.0,0.0,-0.9259605494348664,0.3776202601692346,7.209496210874264
89647.94799895113,43171.76960101167,6.5,0.0,0.0,-0.9021289971493808,0.4314664210599157,7.232065331869029
89647.50788290155,43171.17148310692,6.5,0.0,0.0,-0.8815648814230787,0.472062876999996,7.268011183058349
89647.10838765728,43170.50891447832,6.5,0.0,0.0,-0.8603601859721782,0.5096865216914402,7.322887890856785
89646.79748869628,43169.87467912623,6.5,0.0,0.0,-0.8384793062790841,0.5449334390012656,7.401994306128263
89646.519850505,43169.18453652228,6.5,0.0,0.0,-0.8141632122993657,0.5806360854600565,7.47726589964882
89646.24810551362,43168.280005548404,6.5,0.0,0.0,-0.7877537803128024,0.6159902447302953,7.514794502219814
89646.10206215037,43167.502901418295,6.5,0.0,0.0,-0.7523443879181169,0.6587700068826101,7.551570811900691
89646.04915266809,43166.78648408173,6.5,0.0,0.0,-0.7103988538869649,0.7037993097439686,7.563981869907932
89646.08830422488,43166.02885951197,6.5,0.0,0.0,-0.665970497110113,0.7459780807630402,7.577378413197409
89646.21521664485,43165.32586674324,6.5,0.0,0.0,-0.6152117434110438,0.7883619161077887,7.601802557352618
89646.44719723794,43164.59638430474,6.5,0.0,0.0,-0.5597892320726368,0.8286350316366836,7.648414192998527
89646.87156095909,43163.69460330305,6.5,0.0,0.0,-0.5141488531257328,0.8577009716850585,7.720962783922758
89647.24497195218,43163.10346672161,6.5,0.0,0.0,-0.4594813147855654,0.8881874359407074,7.767277223125737
89647.7295499927,43162.48249515551,6.5,0.0,0.0,-0.41566945844803227,0.9095157509980349,7.822567857942348
89648.27346810924,43161.915176204275,6.5,0.0,0.0,-0.3692635517556365,0.929324716848106,7.862573330647825
89648.87732603113,43161.39935627502,6.5,0.0,0.0,-0.3241977495694984,0.9459893335413845,7.925710201610777
89649.53149308007,43160.93815731289,6.5,0.0,0.0,-0.28138480611173655,0.9595950139978117,7.98670998749351
89650.23051163492,43160.531101962944,6.5,0.0,0.0,-0.24144509626084204,0.9704144812870389,8.017781470403445
89650.9700856419,43160.175056571716,6.5,0.0,0.0,-0.20300521573824895,0.9791776561906766,8.023451727031919
89651.72937235527,43159.88169478564,6.5,0.0,0.0,-0.16185741084281283,0.9868141560371237,8.055479757494023
89652.53910258668,43159.64612615739,6.5,0.0,0.0,-0.11405019379610647,0.9934749887617054,8.079700780430374
89653.44799956071,43159.48183076595,6.5,0.0,0.0,-0.0626880627690591,0.9980331691813967,8.098767307038408
89654.25868143608,43159.429251515896,6.5,0.0,0.0,-0.006498158470205097,0.9999788867453633,8.109214056343639
89655.08440486698,43159.46056217679,6.5,0.0,0.0,0.041409719317606355,0.9991422497052345,8.124147606455221
89656.00240347728,43159.57403827576,6.5,0.0,0.0,0.0793320446119164,0.9968482465740174,8.131603284879407
89656.67110280629,43159.71471981954,6.5,0.0,0.0,0.12380124835250352,0.9923070345948182,8.13696223997792
89657.44710764546,43159.94022362803,6.5,0.0,0.0,0.16308091568631944,0.9866126975358221,8.134842428907717
89658.23938683247,43160.247738062615,6.5,0.0,0.0,0.20783192649772192,0.9781645517642957,8.11748499072563
89658.99398929848,43160.62863744225,6.5,0.0,0.0,0.2606392885575122,0.965436254374277,8.108706260761023
89659.73114868841,43161.11652188167,6.5,0.0,0.0,0.31802375702421165,0.9480827442624432,8.090898854868238
89660.37330171654,43161.67130773099,6.5,0.0,0.0,0.3723643874360869,0.9280866139371625,8.077761007140133
89660.89240442651,43162.22713488948,6.5,0.0,0.0,0.42762097489533024,0.9039581305732957,8.062052864042451
89661.41970673508,43162.946734985926,6.5,0.0,0.0,0.4731637482483503,0.8809744986908371,8.061869171892921
89661.80876893106,43163.610546384145,6.5,0.0,0.0,0.5138516691721282,0.8578790486362385,8.084021056397756
89662.14702760275,43164.3055427055,6.5,0.0,0.0,0.5406480403815066,0.841248890894744,8.101535709844809
89662.46976315697,43165.05798762273,6.5,0.0,0.0,0.5523881279043488,0.8335870417360918,8.132778112724766
89662.81533787913,43165.884732530416,6.5,0.0,0.0,0.5473069208390335,0.8369319771652269,8.169212478983024
89663.12895139311,43166.56429417486,6.5,0.0,0.0,0.5195201336484956,0.8544582088866894,8.183353113515228
89663.55206598408,43167.30603344492,6.5,0.0,0.0,0.47570821833773114,0.8796031440405051,8.15849333058851
89664.04050307632,43167.95787205445,6.5,0.0,0.0,0.4170218667907144,0.9088964531883639,8.131630069643514
89664.61016340237,43168.53589926339,6.5,0.0,0.0,0.3556018782519706,0.9346375255593319,8.100180457697506
89665.21801965384,43169.00555212723,6.5,0.0,0.0,0.28786159850726256,0.9576720211559089,8.083049641310009
89666.02271151217,43169.46942526836,6.5,0.0,0.0,0.23220862688925098,0.9726660031060038,8.077886435579623
89666.67358383167,43169.74254199596,6.5,0.0,0.0,0.17482947141228616,0.9845987283790796,8.090012132879087
89667.44393705785,43169.9905741042,6.5,0.0,0.0,0.1314212527189579,0.99132661334889,8.108316552401641
89668.28414356256,43170.1772086312,6.5,0.0,0.0,0.0902970191880118,0.9959148800604195,8.12763900755988
89669.12989345528,43170.29883073988,6.5,0.0,0.0,0.05637000311234189,0.9984099472406686,8.150395972678721
89669.85254228904,43170.3548778737,6.5,0.0,0.0,0.018275967474584355,0.9998329805586871,8.168712541576905
89670.67127422772,43170.35519943518,6.5,0.0,0.0,-0.019974449278529538,0.9998004907860465,8.19201924013951
89671.49110385643,43170.289379938935,6.5,0.0,0.0,-0.06203955607456826,0.9980736914086407,8.2081982694568
89672.30259858492,43170.151608865606,6.5,0.0,0.0,-0.10807091121602427,0.9941431879507792,8.217799213602948
89673.09582353398,43169.936317255815,6.5,0.0,0.0,-0.15860856639104184,0.9873415430677362,8.211206407829746
89673.86111486868,43169.63761840436,6.5,0.0,0.0,-0.2117329315575036,0.9773275631506898,8.208489523939628
89674.58690681554,43169.25842975794,6.5,0.0,0.0,-0.2690269975038413,0.9631326360445213,8.206021887983676
89675.40081691579,43168.7046732839,6.5,0.0,0.0,-0.3197944142471239,0.9474869564359918,8.213997863217172
89676.01958477033,43168.16698271565,6.5,0.0,0.0,-0.372220861687003,0.9281441860643124,8.231076387383872
89676.58805820432,43167.56991081735,6.5,0.0,0.0,-0.4127739324168944,0.9108335087803331,8.25660036854258
89677.1148341929,43166.917719949895,6.5,0.0,0.0,-0.44245972944193956,0.8967883740449392,8.290925361669998
89677.6808011519,43166.144695216506,6.5,0.0,0.0,-0.4602187578159943,0.8878055501934549,8.327371781523855
89678.07692848147,43165.553740590905,6.5,0.0,0.0,-0.4793840476908673,0.8776052272061284,8.356411967653022
89678.51807983396,43164.84098208702,6.5,0.0,0.0,-0.4958052641624086,0.8684337280580736,8.391743696615357
89678.92746289297,43164.11294219528,6.5,0.0,0.0,-0.5200197206622832,0.85415425429036,8.429741965623675
89679.29269958136,43163.34229281258,6.5,0.0,0.0,-0.552198324359742,0.8337127866203644,8.46400182826162
89679.59427711598,43162.53928435542,6.5,0.0,0.0,-0.5861336891999017,0.8102143533565133,8.48741358071621
89679.8267495363,43161.72119047683,6.5,0.0,0.0,-0.6234847117952236,0.7818355416311201,8.496973516983731
89680.00849300015,43160.72459490818,6.5,0.0,0.0,-0.659308554344935,0.751872482650876,8.501917771144695
89680.06984623987,43159.87610089136,6.5,0.0,0.0,-0.696681151204661,0.7173809124559617,8.511238201521984
89680.05956878565,43158.98039957371,6.5,0.0,0.0,-0.7232328322568056,0.6906042791250279,8.533610942615153
89679.99124792336,43158.17412483957,6.5,0.0,0.0,-0.7496915134511654,0.661787454292767,8.577285225979434
89679.85099982125,43157.31239412978,6.5,0.0,0.0,-0.7733913581477794,0.6339288659954943,8.621573081265451
89679.6481967832,43156.460252952194,6.5,0.0,0.0,-0.794988446599986,0.6066245706963584,8.660426858295176
89679.38845947587,43155.62259652695,6.5,0.0,0.0,-0.8138872394081881,0.5810228580086318,8.682161332859373
89679.08132744963,43154.80973164948,6.5,0.0,0.0,-0.8333881315613528,0.5526881780648808,8.692698298356913
89678.71313414519,43154.02362385751,6.5,0.0,0.0,-0.8568744679600874,0.5155251169032574,8.699770053047825
89678.24966594014,43153.241305876625,6.5,0.0,0.0,-0.8805666111685333,0.4739224021874942,8.695074386856563
89677.70702630328,43152.49903092085,6.5,0.0,0.0,-0.9008052699805084,0.4342232899964526,8.694879851966023
89677.19100886298,43151.91173707966,6.5,0.0,0.0,-0.9192856223163018,0.39359108806288995,8.660866121281215
89676.57536433519,43151.31248367773,6.5,0.0,0.0,-0.9352548866716476,0.3539749948185656,8.649724757679403
89675.89696756448,43150.768424347494,6.5,0.0,0.0,-0.95102206353322,0.3091230089673298,8.63794411134314
89675.13606829906,43150.26628355138,6.5,0.0,0.0,-0.9631764286096197,0.26887016824262605,8.648857982551146
89674.41820866073,43149.873064492225,6.5,0.0,0.0,-0.9733009020492738,0.22953290411195923,8.664819893853947
89673.6014864111,43149.49985967213,6.5,0.0,0.0,-0.98078913813281,0.195070926897628,8.686956801266865
89672.8208373131,43149.21148563021,6.5,0.0,0.0,-0.9866262787424872,0.162998730347055,8.717221837798737
89671.9401873863,43148.935536818026,6.5,0.0,0.0,-0.9900104658125068,0.1409938920014026,8.786045162105282
89671.12342179487,43148.71799626029,6.5,0.0,0.0,-0.9923927493809755,0.12311226980308737,8.840528159851988
89670.26067980153,43148.51231755157,6.5,0.0,0.0,-0.993874447714693,0.11051507670817536,8.874908850112584
89669.3877545087,43148.3271645176,6.5,0.0,0.0,-0.9951977259195914,0.09788506691254732,8.934656582335535
89668.50587142767,43148.16374863351,6.5,0.0,0.0,-0.9964057997218306,0.08470821849560485,8.98175996193069
89667.56166573481,43148.01441879692,6.5,0.0,0.0,-0.9970575853396296,0.07665619033520546,9.025971768281554
89666.71631726512,43147.88694198104,6.5,0.0,0.0,-0.9973342843107694,0.07296797474457796,9.063024094569965
89665.81654655255,43147.75768823078,6.5,0.0,0.0,-0.9971384553708961,0.07559696303783345,9.097676477073486
89664.78697446354,43147.592708767486,6.5,0.0,0.0,-0.9961648234232621,0.08749654035503965,9.125981722325077
89664.00612497957,43147.43718468698,6.5,0.0,0.0,-0.9930892293821786,0.11736175904062895,9.131458608521033
89663.08082285724,43147.18373624629,6.5,0.0,0.0,-0.9875114574036511,0.1575472040263392,9.137180568289429
89662.10586560638,43146.81501535712,6.5,0.0,0.0,-0.9781719527456343,0.207797090599923,9.129412184366153
89661.30089989604,43146.39176317697,6.5,0.0,0.0,-0.9642527600384793,0.26498417831669674,9.088306895344575
89660.53524704298,43145.881262511575,6.5,0.0,0.0,-0.9504772337619724,0.31079418929604985,9.051464895476164
89659.8261682001,43145.31186147842,6.5,0.0,0.0,-0.9353388046624133,0.353753191494703,9.045695046678512
89659.17405388513,43144.67976879061,6.5,0.0,0.0,-0.9170144822056338,0.39885390737102405,9.048528534318747
89658.55503717437,43143.94811532033,6.5,0.0,0.0,-0.8949846361020534,0.4460969638332849,9.0448738616212
89658.02983003944,43143.16204425567,6.5,0.0,0.0,-0.8675018175643637,0.49743401222928596,9.016202911876844
89657.66752106929,43142.43169858093,6.5,0.0,0.0,-0.8352038561597416,0.5499404682835204,9.002428062946919
89657.3541140898,43141.59109819628,6.5,0.0,0.0,-0.8049329520221247,0.5933657748378718,8.985171152265456
89657.09859149909,43140.59464235734,6.5,0.0,0.0,-0.7756010033663829,0.6312234814842206,8.973365713182417
89656.9834787995,43139.80436884751,6.5,0.0,0.0,-0.7472553949679094,0.6645369626223614,8.920937288096708
89656.90218615253,43138.92432735763,6.5,0.0,0.0,-0.7272285445940813,0.6863953991159719,8.899975238450049
89656.88133769747,43138.03780602136,6.5,0.0,0.0,-0.705377247642643,0.7088320947220784,8.924666321305917
89656.91090843626,43137.1391453741,6.5,0.0,0.0,-0.6895305701539062,0.7242565794131449,8.96034084831537
89656.96924610507,43136.24939442719,6.5,0.0,0.0,-0.6810013691917362,0.7322821417725416,8.995513725472046
89657.04005172748,43135.361912153676,6.5,0.0,0.0,-0.6773252056722951,0.7356837403130391,9.03279479443502
89657.11840829764,43134.446676160114,6.5,0.0,0.0,-0.6828876878337237,0.7305233780003969,9.058394779344113
89657.16277115143,43133.54336001921,6.5,0.0,0.0,-0.6975274059496234,0.7165581050753591,9.086847334152056
89657.16729710958,43132.63065145602,6.5,0.0,0.0,-0.7165052811229463,0.6975816669917062,9.095878124122803
89657.11288388002,43131.67975443516,6.5,0.0,0.0,-0.7368597888859305,0.6760455987009915,9.09922907928742
89657.01212749314,43130.83145113379,6.5,0.0,0.0,-0.7576786793508754,0.6526277797160595,9.080653044299275
89656.85132185611,43129.93376329115,6.5,0.0,0.0,-0.7766228102737702,0.6299658804748647,9.080028411106655
89656.61848089755,43128.9642377327,6.5,0.0,0.0,-0.7941899812282427,0.6076695431866597,9.10024646298346
89656.37671867225,43128.18181375062,6.5,0.0,0.0,-0.8162157693310891,0.5777471920271515,9.122221345751127
89656.01465529147,43127.25106185378,6.5,0.0,0.0,-0.8338968462974414,0.5519203291555597,9.11304858435336
89655.66536807508,43126.50616287865,6.5,0.0,0.0,-0.8503665368806669,0.5261907952003545,9.097205073379156
89655.2464012673,43125.71039254688,6.5,0.0,0.0,-0.8638102047356038,0.5038173579727422,9.095598642718743
89654.77583595575,43124.93355165695,6.5,0.0,0.0,-0.8808663153464095,0.47336511752350313,9.091503792284275
89654.22143439687,43124.161489270824,6.5,0.0,0.0,-0.8999765833289461,0.43593824041893414,9.075333928671457
89653.62418585386,43123.475831744356,6.5,0.0,0.0,-0.9210206956969256,0.38951364301902336,9.038950628784727
89652.99615095474,43122.89936770743,6.5,0.0,0.0,-0.9437384401793565,0.3306928431760132,9.028941021694482
89652.16185994307,43122.30756662327,6.5,0.0,0.0,-0.9608471389464681,0.277079006022446,9.00768387986496
89651.48394137429,43121.94811411212,6.5,0.0,0.0,-0.977443872870137,0.21119534888019548,8.992902485410726
89650.64895711081,43121.62176658959,6.5,0.0,0.0,-0.9874295924996018,0.15805948201885991,8.993558179901866
89649.7450618755,43121.37678435473,6.5,0.0,0.0,-0.9939416687627063,0.10990886723648233,9.009742788491463
89648.90029547461,43121.23024947161,6.5,0.0,0.0,-0.9975985801380679,0.06926090460361324,9.018953856763853
89647.993387372,43121.13237704683,6.5,0.0,0.0,-0.9990906238246056,0.04263713622841623,9.039896537208863
89647.07376067709,43121.07406683004,6.5,0.0,0.0,-0.999671618839315,0.02562527048019682,9.05976859447425
89646.03416136329,43121.03186662599,6.5,0.0,0.0,-0.9999096292976261,0.013443706255498032,9.10898415798769
89645.25736702929,43121.025215460155,6.5,0.0,0.0,0.9999924516051427,0.003885451419897823,9.159030025777604
89644.34174473312,43121.04501852902,6.5,0.0,0.0,0.9997871595663212,0.020630937116553685,9.190730997082042
89643.42405481183,43121.10090969411,6.5,0.0,0.0,0.9987591198234745,0.04980181291317041,9.199059870536962
89642.37702189201,43121.24144357038,6.5,0.0,0.0,0.9966211615385957,0.08213562183036198,9.19351107427933
89641.592622727,43121.40484565356,6.5,0.0,0.0,0.9927877908747156,0.11988495439421103,9.177799476168428
89640.71367139759,43121.649106782774,6.5,0.0,0.0,0.9872632409107525,0.1590952329468033,9.174800612264866
89639.80853156769,43121.995180303966,6.5,0.0,0.0,0.9791512299196115,0.20313263880261137,9.173181498089175
89639.0218445152,43122.382642915494,6.5,0.0,0.0,0.9678987402534052,0.2513404635467027,9.181302405918002
89638.2429245674,43122.86707623539,6.5,0.0,0.0,0.9547407931833788,0.2974390993658581,9.19229782804573
89637.50592407826,43123.42870741359,6.5,0.0,0.0,0.9411436033894349,0.338006978920776,9.210764184974373
89636.82592464963,43124.03561738094,6.5,0.0,0.0,0.9271010465512664,0.3748114852609864,9.212362168963923
89636.06395073098,43124.82243709283,6.5,0.0,0.0,0.9158600889149628,0.40149756852648116,9.260001417316417
89635.45781552486,43125.520491961375,6.5,0.0,0.0,0.9068631320111852,0.4214252719034109,9.279710833429586
89634.86790060066,43126.240239385996,6.5,0.0,0.0,0.903853132905387,0.42784286150071127,9.27591705196653
