s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
206.4215827,89649.0686430,43184.4899025,-5.7474016,-0.0012119,8.7354696,0.0000000
207.4321897,89649.9044946,43185.0579505,-5.7598228,-0.0219176,8.7907502,0.0000000
208.4556175,89650.7738611,43185.5979564,-5.7922229,-0.0395334,8.8567990,0.0000000
209.4913100,89651.6828105,43186.0944137,-5.8413685,-0.0541857,8.9148707,0.0000000
210.5352974,89652.6316203,43186.5299247,-5.9052843,-0.0675245,8.9520846,0.0000000
211.5959368,89653.6282374,43186.8928438,-5.9841490,-0.0818970,9.0272485,0.0000000
212.6452031,89654.6437170,43187.1569669,-6.0780233,-0.1004454,9.0733597,0.0000000
213.6446384,89655.6207998,43187.3671578,-6.1929350,-0.1247788,9.0958862,0.0000000
214.6402456,89656.6145872,43187.4273253,-6.3298021,-0.1478042,9.0995463,0.0000000
215.6454972,89657.6165887,43187.3465560,-6.4891258,-0.1537364,9.0694206,0.0000000
216.6076961,89658.5556018,43187.1366008,-6.6317246,-0.1465038,8.9980943,0.0000000
217.5206315,89659.4195497,43186.8415668,-6.7621478,-0.1723230,8.9493735,0.0000000
218.5357748,89660.3311180,43186.3948462,-6.9426991,-0.2150719,8.7867640,0.0000000
219.4626380,89661.0526829,43185.8131079,-7.1414162,-0.2127387,8.6596855,0.0000000
220.4498804,89661.6928337,43185.0615399,-7.3185885,-0.1984569,8.5578924,0.0000000
221.3859704,89662.1642291,43184.2528058,-7.4955804,-0.2040224,8.4458267,0.0000000
222.3748086,89662.4922257,43183.3199503,-7.6801157,-0.2184786,8.3565164,0.0000000
223.3623701,89662.6203436,43182.3407346,-7.8683111,-0.2269963,8.2368676,0.0000000
224.2038734,89662.5394073,43181.5031326,-8.0599170,-0.2028079,8.1614587,0.0000000
225.1445919,89662.2729165,43180.6009497,-8.2102594,-0.1617043,8.0931000,0.0000000
226.3267646,89661.7557001,43179.5379260,-8.3313253,-0.1534196,8.0235335,0.0000000
227.2568514,89661.2161463,43178.7803357,-8.4743196,-0.1572755,7.9693273,0.0000000
228.1865955,89660.5631658,43178.1184893,-8.6069830,-0.1404200,7.9490377,0.0000000
229.1084826,89659.8469233,43177.5380822,-8.7194236,-0.1189594,7.9376944,0.0000000
229.9763174,89659.1351785,43177.0415374,-8.8188240,-0.1039061,7.9411582,0.0000000
230.8685743,89658.3686932,43176.5847852,-8.9083797,-0.0887119,7.9514630,0.0000000
231.7701620,89657.5671634,43176.1719773,-8.9823418,-0.0695296,7.9785991,0.0000000
232.7016285,89656.7220790,43175.7802349,-9.0374454,-0.0500199,7.9878316,0.0000000
233.7288457,89655.7764698,43175.3789887,-9.0764027,-0.0283899,7.9958875,0.0000000
234.7279409,89654.8371485,43175.0385969,-9.0919618,-0.0006585,8.0218460,0.0000000
235.7205425,89653.8958755,43174.7235361,-9.0771253,0.0235527,8.0495727,0.0000000
236.8448304,89652.8331017,43174.3567459,-9.0442928,0.0350459,8.0744081,0.0000000
237.9262520,89651.8125597,43173.9990214,-9.0053913,0.0410728,8.0897408,0.0000000
238.9543821,89650.8613081,43173.6089295,-8.9588422,0.0505096,8.1009444,0.0000000
239.9719376,89649.9411076,43173.1745906,-8.9010853,0.0665932,8.1044681,0.0000000
241.0307926,89648.9126939,43172.9225207,-8.8245927,0.0902259,8.1061574,0.0000000
241.7861469,89648.2900929,43172.4948197,-8.7241871,0.1191313,8.0951686,0.0000000
242.7824857,89647.5349403,43171.8448693,-8.5937264,0.1488007,8.0866769,0.0000000
243.7973177,89646.8480064,43171.0978715,-8.4415739,0.1719976,8.0793020,0.0000000
244.6730943,89646.3680565,43170.3653192,-8.2827878,0.1983428,8.0750604,0.0000000
245.6928502,89645.9512251,43169.4346455,-8.0883512,0.2228484,8.0786847,0.0000000
246.7064477,89645.7814051,43168.4353752,-7.8860372,0.2132800,8.0877170,0.0000000
247.7462648,89645.8509134,43167.3978839,-7.7102774,0.1918076,8.1020685,0.0000000
248.7094740,89646.1027022,43166.4681665,-7.5419912,0.1787410,8.1174661,0.0000000
249.6624386,89646.5196206,43165.6112415,-7.3848375,0.1600178,8.1520904,0.0000000
250.6352653,89647.0862561,43164.8204722,-7.2512621,0.1288897,8.2100747,0.0000000
251.6261038,89647.7630206,43164.0967660,-7.1479232,0.1024866,8.2519916,0.0000000
252.5489498,89648.4449911,43163.4750257,-7.0617262,0.0952013,8.2997679,0.0000000
253.4538820,89649.1475731,43162.9046917,-6.9725009,0.0978256,8.3574725,0.0000000
254.3739737,89649.9040773,43162.3809836,-6.8790300,0.0976268,8.4222716,0.0000000
255.2952935,89650.7332395,43161.9793369,-6.7900881,0.0938092,8.4846109,0.0000000
256.2186829,89651.5537113,43161.5556932,-6.7047079,0.0946725,8.5306027,0.0000000
257.1431448,89652.4134252,43161.2158083,-6.6147607,0.0987784,8.5395417,0.0000000
258.0538277,89653.2913595,43160.9737856,-6.5244074,0.0986483,8.5577118,0.0000000
258.9252828,89654.1162933,43160.6928619,-6.4379229,0.0969558,8.5835944,0.0000000
259.7700993,89654.9482935,43160.5462656,-6.3534655,0.0978824,8.6039380,0.0000000
260.6051999,89655.7771314,43160.4441832,-6.2677486,0.1033234,8.6336228,0.0000000
261.4159534,89656.5865719,43160.3980593,-6.1748237,0.1152079,8.6593025,0.0000000
262.2997415,89657.4701823,43160.3803387,-6.0712103,0.1346388,8.6769010,0.0000000
