s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
235.7747708, 89659.5490561, 43176.4260165, 2.1631531, -0.1072819, 7.8076811, 0.9900000
236.7738164, 89658.6468774, 43175.8928924, 2.0454662, -0.1093772, 7.9333470, 0.9900000
237.7728621, 89657.7080204, 43175.4725180, 1.9408526, -0.0932959, 8.0570532, 0.9900000
238.7719077, 89656.7868601, 43175.1595262, 1.8588480, -0.0746117, 8.1788884, 0.9900000
239.7709533, 89655.8459692, 43174.9137713, 1.7981600, -0.0464407, 8.2989352, 0.9900000
240.7699990, 89654.8766143, 43174.7047450, 1.7770758, 0.0067656, 8.4172701, 0.9900000
241.7690446, 89653.9120509, 43174.4900944, 1.8111715, 0.0591674, 8.5339643, -0.8485315
242.7680903, 89652.9941669, 43174.2365909, 1.8665814, 0.0480355, 8.4340443, -1.6000000
243.7671359, 89652.0530687, 43173.9284638, 1.9049536, 0.0305206, 8.2423393, -1.6000000
244.7661815, 89651.0700684, 43173.5722617, 1.9296564, 0.0174414, 8.0460681, -1.6000000
245.7652272, 89650.1190265, 43173.2032611, 1.9569726, 0.0419006, 7.8448878, -1.6000000
246.7642728, 89649.1887673, 43172.7954272, 2.0170860, 0.0782530, 7.6384108, -1.6000000
247.7633185, 89648.3178235, 43172.3278780, 2.1185100, 0.1310367, 7.4261951, -1.6000000
248.7623641, 89647.4631094, 43171.7103075, 2.2764277, 0.1486248, 7.2077338, -1.6000000
249.7614097, 89646.7322783, 43170.9862716, 2.4256777, 0.1434091, 6.9824409, -1.6000000
250.7604554, 89646.1883635, 43170.2710408, 2.5596477, 0.1609581, 6.7496322, -1.6000000
251.7595010, 89645.7359971, 43169.3739734, 2.8225030, 0.3422993, 6.5085013, 0.9900000
252.7585466, 89645.5784675, 43168.4111614, 3.1121347, 0.2105851, 6.6587311, 0.9900000
253.7575923, 89645.6332675, 43167.4676407, -3.0034554, 0.1612909, 6.8056454, 0.9900000
254.7566379, 89645.8628828, 43166.4553216, -2.8302977, 0.1803174, 6.9494547, 0.9900000
255.7556836, 89646.2548694, 43165.5408337, -2.6470383, 0.1604770, 7.0903477, 0.9900000
256.7547292, 89646.7793660, 43164.7080568, -2.5235282, 0.0909360, 7.2284951, 0.9900000
257.7537748, 89647.4097216, 43163.8856213, -2.4622446, 0.0302952, 7.3640513, 0.9900000
258.7528205, 89648.0320041, 43163.1428386, -2.4227382, 0.0513806, 7.4971569, 0.9900000
259.7518661, 89648.7143497, 43162.4076678, -2.3606378, 0.0724081, 7.6279402, 0.9900000
260.7509118, 89649.4649188, 43161.7098362, -2.2752004, 0.0944164, 7.7565187, 0.9900000
261.7499574, 89650.2392080, 43161.1125111, -2.1795587, 0.1007353, 7.8830002, 0.9900000
262.7490030, 89651.0823627, 43160.5864041, -2.0770291, 0.1051128, 8.0074842, 0.9900000
263.7480487, 89651.9971807, 43160.1418589, -1.9689498, 0.1067806, 8.1300623, 0.9900000
264.7470943, 89652.9250980, 43159.8071147, -1.8662952, 0.1004177, 8.2508196, 0.9900000
265.7461400, 89653.8898509, 43159.5645546, -1.7685255, 0.0968147, 8.3698348, 0.9900000
266.7451856, 89654.8888339, 43159.4147064, -1.6707659, 0.0972959, 8.4871812, 0.9900000
267.7442312, 89655.9289742, 43159.3638469, -1.5686979, 0.0956689, 8.6029271, 0.5594142
268.7432769, 89656.9948673, 43159.4200820, -1.4670602, 0.0981321, 8.6676476, -1.6000000
269.7423225, 89657.9809490, 43159.5752090, -1.3577097, 0.1273630, 8.4812245, -1.6000000
270.7413681, 89658.8699802, 43159.8336062, -1.2040559, 0.2109575, 8.2906106, 0.9900000
271.7404138, 89659.8047324, 43160.3224918, -0.9789517, 0.1772510, 8.4090626, 0.7365322
