s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
183.7650516, 89656.3717860, 43186.2252652, 0.0824111, -0.1274606, 8.1779495, -0.0745232
184.5872744, 89657.1938233, 43186.2427290, -0.0470839, -0.1411223, 8.1594673, -0.2553538
185.4038333, 89658.0049055, 43186.1483147, -0.1882450, -0.1555169, 8.1252018, -0.3482609
186.2132799, 89658.7868873, 43185.9392495, -0.3371380, -0.1717580, 8.0887686, -0.3854688
187.0179852, 89659.5237783, 43185.6159194, -0.4759928, -0.1851713, 8.0473467, -0.5428657
187.8904677, 89660.2749505, 43185.1721110, -0.5929126, -0.1963712, 7.9777286, -0.6796106
188.6125978, 89660.8434109, 43184.7267745, -0.7486350, -0.2053159, 7.9056306, -0.7435753
189.3938137, 89661.3727327, 43184.1522165, -0.9205455, -0.2123357, 7.8249445, -0.8758377
190.1662174, 89661.7797339, 43183.4957430, -1.1105935, -0.2193278, 7.7279772, -0.9491170
190.9307933, 89662.0522561, 43182.7813846, -1.2948855, -0.2209698, 7.6328226, -0.8171378
191.6767322, 89662.1895813, 43182.0481952, -1.4746237, -0.2138071, 7.5644055, -0.6337374
192.4367267, 89662.1963010, 43181.2882304, -1.6373418, -0.2027126, 7.5096049, -0.4911415
193.1886976, 89662.0893297, 43180.5439070, -1.7792039, -0.1880901, 7.4679663, -0.3449359
193.9326977, 89661.8874556, 43179.8278183, -1.9103136, -0.1733614, 7.4408478, -0.2258096
194.6806867, 89661.5934849, 43179.1400184, -2.0295542, -0.1594937, 7.4221230, -0.1455760
195.4179270, 89661.2307481, 43178.4981887, -2.1409940, -0.1465707, 7.4102850, -0.1001339
196.1935826, 89660.7780336, 43177.8683545, -2.2431717, -0.1346330, 7.4015620, -0.0680918
196.8950592, 89660.3119509, 43177.3441061, -2.3446861, -0.1234565, 7.3968730, -0.0314225
197.6337944, 89659.7724997, 43176.8394061, -2.4308756, -0.1119357, 7.3953593, -0.0045692
198.3725465, 89659.1931317, 43176.3810532, -2.5086652, -0.0992305, 7.3958806, 0.0132722
199.1123130, 89658.5811589, 43175.9654288, -2.5771126, -0.0860846, 7.3980235, 0.0382666
199.8560806, 89657.9403859, 43175.5878044, -2.6415310, -0.0732186, 7.4037387, 0.0642055
200.6239013, 89657.2553374, 43175.2410230, -2.6899851, -0.0609380, 7.4107889, 0.0859448
201.4069521, 89656.5451920, 43174.9110806, -2.7225810, -0.0488210, 7.4208790, 0.1138896
202.0739681, 89655.9309109, 43174.6511399, -2.7565085, -0.0366231, 7.4333673, 0.1342882
202.8199348, 89655.2358223, 43174.3803668, -2.7794802, -0.0252061, 7.4472197, 0.1323018
203.5713496, 89654.5306947, 43174.1207148, -2.7939739, -0.0153075, 7.4590724, 0.1167102
204.3157123, 89653.8295316, 43173.8708223, -2.8005538, -0.0030778, 7.4700150, 0.1023588
205.0959554, 89653.0938956, 43173.6107859, -2.8003396, 0.0123554, 7.4793700, 0.0896598
205.8064167, 89652.4247888, 43173.3719316, -2.7927307, 0.0267150, 7.4884947, 0.0958545
206.7469182, 89651.5424039, 43173.0464474, -2.7722250, 0.0417481, 7.4991254, 0.1106618
207.4611652, 89650.8819030, 43172.7746252, -2.7269848, 0.0572790, 7.5114801, 0.1232703
208.2143639, 89650.1996612, 43172.4554787, -2.6727851, 0.0725145, 7.5247773, 0.1363323
209.0107716, 89649.5001258, 43172.0748011, -2.6099952, 0.0893198, 7.5391511, 0.1406836
209.7278828, 89648.8958102, 43171.6887297, -2.5348388, 0.1083522, 7.5532480, 0.1126880
210.4827670, 89648.2917170, 43171.2360471, -2.4561106, 0.1268365, 7.5621944, 0.0351442
211.2400512, 89647.7262679, 43170.7323144, -2.3656334, 0.1472643, 7.5606146, -0.0523265
211.9967436, 89647.2123740, 43170.1768898, -2.2522285, 0.1674594, 7.5504868, -0.1337781
212.7473972, 89646.7788120, 43169.5641054, -2.1049251, 0.1798610, 7.5328789, -0.1875436
213.5327263, 89646.4329072, 43168.8590581, -1.9494035, 0.1896524, 7.5116819, -0.1856248
214.2376253, 89646.2298265, 43168.1840463, -1.7793242, 0.1968209, 7.4944533, -0.0998465
214.9826858, 89646.1337312, 43167.4452088, -1.6122749, 0.1958372, 7.4909060, 0.0075380
215.8751927, 89646.1621405, 43166.5531542, -1.4659715, 0.1898313, 7.4975897, 0.1037281
216.6257339, 89646.3051037, 43165.8163546, -1.3158101, 0.1785007, 7.5131569, 0.1991451
217.3783955, 89646.5405385, 43165.1014630, -1.1881103, 0.1638184, 7.5383113, 0.2680406
