s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
300.0000000,89668.4588811,43148.3772866,-9.2545683,-0.0018727,9.2591627,0.3871435
300.6000000,89667.8673265,43148.2769900,-9.2524027,0.0098408,9.2762638,0.3596639
301.2000000,89667.2766827,43148.1714622,-9.2427592,0.0198280,9.3056896,0.3552998
301.8000000,89666.6871899,43148.0597789,-9.2286090,0.0278094,9.3220809,0.3271604
302.4000000,89666.0997717,43147.9375811,-9.2093885,0.0354650,9.3478039,0.3160527
303.0000000,89665.5150038,43147.8033242,-9.1860497,0.0410705,9.3626534,0.2585281
303.6000000,89664.9339561,43147.6538575,-9.1601069,0.0508309,9.3809391,0.1915834
304.2000000,89664.3569326,43147.4894528,-9.1250424,0.0641987,9.3871605,0.1839397
304.8000000,89663.7878494,43147.2996571,-9.0830819,0.0752812,9.4044529,0.2171794
305.4000000,89663.2267166,43147.0874957,-9.0346965,0.0891903,9.4148724,0.1476804
306.0000000,89662.6786461,43146.8436080,-8.9760683,0.1053780,9.4232760,0.0588891
306.6000000,89662.1462600,43146.5672940,-8.9082296,0.1171835,9.4223716,-0.0407091
307.2000000,89661.6362796,43146.2515567,-8.8355057,0.1143255,9.4180914,-0.1286989
307.8000000,89661.1495644,43145.9010008,-8.7710661,0.0985533,9.4059735,-0.2428777
308.4000000,89660.6843095,43145.5222733,-8.7172426,0.0902443,9.3871054,-0.2040322
309.0000000,89660.2380318,43145.1214105,-8.6627516,0.0985871,9.3798911,-0.2504438
309.6000000,89659.8167283,43144.6943268,-8.5989411,0.1048573,9.3550653,-0.3357706
310.2000000,89659.4251357,43144.2399599,-8.5369543,0.1003918,9.3368209,-0.1674207
310.8000000,89659.0599160,43143.7641132,-8.4784723,0.1046746,9.3335479,-0.1363070
311.4000000,89658.7239884,43143.2671039,-8.4113274,0.1176261,9.3192961,-0.2859605
312.0000000,89658.4257973,43142.7466877,-8.3373486,0.1250285,9.2967261,-0.2151232
312.6000000,89658.1668586,43142.2056980,-8.2613135,0.1231184,9.2915285,-0.1515705
313.2000000,89657.9509281,43141.6460845,-8.1896639,0.1207899,9.2771508,-0.2151056
313.8000000,89657.7718594,43141.0735259,-8.1163025,0.1193017,9.2637045,-0.2722188
314.4000000,89657.6400582,43140.4883177,-8.0465721,0.1052468,9.2418882,-0.2694519
315.0000000,89657.5423229,43139.8964607,-7.9899789,0.0875688,9.2287179,-0.0835004
315.6000000,89657.4774509,43139.3000324,-7.9415017,0.0731041,9.2310307,0.0551313
316.2000000,89657.4374649,43138.7014184,-7.9022434,0.0582143,9.2358848,0.2291712
316.8000000,89657.4195727,43138.1017093,-7.8716470,0.0386098,9.2608065,0.3019284
317.4000000,89657.4162698,43137.5017335,-7.8559087,0.0184062,9.2750082,0.4067006
318.0000000,89657.4172602,43136.9017363,-7.8495581,0.0030650,9.3134254,0.6313394
318.6000000,89657.4215780,43136.3017519,-7.8522306,-0.0147254,9.3563539,0.4627259
319.2000000,89657.4193614,43135.7017678,-7.8672293,-0.0306141,9.3727723,0.4722042
319.8000000,89657.4056824,43135.1019449,-7.8889672,-0.0408794,9.4168104,0.4590872
320.4000000,89657.3773919,43134.5026348,-7.9162851,-0.0493594,9.4312746,0.3129583
321.0000000,89657.3309793,43133.9044758,-7.9481973,-0.0560394,9.4566300,0.3586622
321.6000000,89657.2645252,43133.3082213,-7.9835292,-0.0582858,9.4767870,0.1946993
322.2000000,89657.1759935,43132.7148133,-8.0181359,-0.0560058,9.4812839,0.0807231
322.8000000,89657.0684614,43132.1245817,-8.0507378,-0.0564602,9.4870038,0.0471691
323.4000000,89656.9414550,43131.5382097,-8.0858873,-0.0542559,9.4872502,-0.0196673
324.0000000,89656.7927246,43130.9569694,-8.1158376,-0.0442467,9.4845161,-0.1085845
324.6000000,89656.6308391,43130.3792379,-8.1389877,-0.0291292,9.4735119,-0.1955455
325.2000000,89656.4553599,43129.8054839,-8.1507913,-0.0196711,9.4597466,-0.2170274
