s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
157.0000000,89633.2655937,43164.9408295,-4.0193671,-0.0031893,0.0,0.0
158.0000000,89632.6826721,43165.6450148,-4.0222958,-0.0028359,0.0,0.0
159.0000000,89632.1016792,43166.3507929,-4.0245520,-0.0018167,0.0,0.0
160.0000000,89631.5219406,43167.0576018,-4.0256173,-0.0003204,0.0,0.0
161.0000000,89630.9424527,43167.7646163,-4.0251378,0.0013975,0.0,0.0
162.0000000,89630.3620366,43168.4708687,-4.0230622,0.0031922,0.0,0.0
163.0000000,89629.7796192,43169.1754710,-4.0193014,0.0047054,0.0,0.0
164.0000000,89629.1939082,43169.8773369,-4.0144592,0.0054493,0.0,0.0
165.0000000,89628.6046951,43170.5762653,-4.0093384,0.0050542,0.0,0.0
166.0000000,89628.0118264,43171.2720964,-4.0052187,0.0031732,0.0,0.0
167.0000000,89627.4168737,43171.9661472,-4.0035369,-0.0001041,0.0,0.0
168.0000000,89626.8216676,43172.6599807,-4.0054090,-0.0056611,0.0,0.0
169.0000000,89626.2293190,43173.3562528,-4.0138874,-0.0131988,0.0,0.0
170.0000000,89625.6459712,43174.0600690,-4.0295409,-0.0225017,0.0,0.0
171.0000000,89625.0757261,43174.7745186,-4.0550304,-0.0338314,0.0,0.0
172.0000000,89624.5290323,43175.5071039,-4.0913963,-0.0472838,0.0,0.0
173.0000000,89624.0122796,43176.2610067,-4.1414922,-0.0628475,0.0,0.0
174.0000000,89623.5416733,43177.0444848,-4.2062970,-0.0787445,0.0,0.0
175.0000000,89623.1268222,43177.8586157,-4.2854738,-0.0968067,0.0,0.0
176.0000000,89622.7857365,43178.7062767,-4.3832988,-0.1153271,0.0,0.0
177.0000000,89622.5372185,43179.5850837,-4.4962595,-0.1351283,0.0,0.0
178.0000000,89622.3947037,43180.4872700,-4.6304369,-0.1537575,0.0,0.0
179.0000000,89622.3881313,43181.4002090,-4.7770768,-0.1653373,0.0,0.0
180.0000000,89622.5124165,43182.3044359,-4.9327834,-0.1748192,0.0,0.0
181.0000000,89622.7858656,43183.1755421,-5.0963243,-0.1750498,0.0,0.0
182.0000000,89623.1939970,43183.9915869,-5.2526484,-0.1710048,0.0,0.0
183.0000000,89623.7220997,43184.7364986,-5.4088926,-0.1649792,0.0,0.0
184.0000000,89624.3618329,43185.3879703,-5.5539762,-0.1526086,0.0,0.0
185.0000000,89625.0809773,43185.9506478,-5.6880534,-0.1430112,0.0,0.0
186.0000000,89625.8707801,43186.4095485,-5.8152249,-0.1334224,0.0,0.0
187.0000000,89626.7084840,43186.7731940,-5.9320514,-0.1280025,0.0,0.0
188.0000000,89627.5831482,43187.0368129,-6.0491918,-0.1260115,0.0,0.0
189.0000000,89628.4824635,43187.1960394,-6.1623374,-0.1249273,0.0,0.0
190.0000000,89629.3940050,43187.2567228,-6.2776374,-0.1243438,0.0,0.0
191.0000000,89630.3060954,43187.2061569,-6.3894943,-0.1198043,0.0,0.0
192.0000000,89631.2083544,43187.0631112,-6.4967565,-0.1142223,0.0,0.0
193.0000000,89632.0889767,43186.8194879,-6.5981702,-0.1030485,0.0,0.0
194.0000000,89632.9440223,43186.4975738,-6.6851952,-0.0872090,0.0,0.0
195.0000000,89633.7693407,43186.1050570,-6.7575592,-0.0672224,0.0,0.0
196.0000000,89634.5693097,43185.6630202,-6.8081215,-0.0429911,0.0,0.0
197.0000000,89635.3509653,43185.1890830,-6.8361714,-0.0175234,0.0,0.0
198.0000000,89636.1250383,43184.7027913,-6.8401688,0.0086545,0.0,0.0
199.0000000,89636.9028989,43184.2226081,-6.8203440,0.0322892,0.0,0.0
200.0000000,89637.6955516,43183.7674345,-6.7811292,0.0539195,0.0,0.0
201.0000000,89638.5085212,43183.3497344,-6.7217375,0.0726769,0.0,0.0
202.0000000,89639.3493252,43182.9917932,-6.6482934,0.0884413,0.0,0.0
203.0000000,89640.2145048,43182.6976290,-6.5599834,0.1013351,0.0,0.0
204.0000000,89641.1050299,43182.4930135,-6.4631396,0.1068490,0.0,0.0
205.0000000,89642.0103886,43182.3709177,-6.3645905,0.1088587,0.0,0.0
206.0000000,89642.9237037,43182.3446361,-6.2642332,0.1070263,0.0,0.0
207.0000000,89643.8351947,43182.4055058,-6.1689221,0.1017744,0.0,0.0
208.0000000,89644.7370192,43182.5527378,-6.0782284,0.0928474,0.0,0.0
209.0000000,89645.6227724,43182.7771001,-5.9991968,0.0800017,0.0,0.0
210.0000000,89646.4903424,43183.0644936,-5.9319638,0.0654619,0.0,0.0
211.0000000,89647.3382610,43183.4056780,-5.8795203,0.0494450,0.0,0.0
212.0000000,89648.1711108,43183.7823836,-5.8415495,0.0343307,0.0,0.0
213.0000000,89648.9908212,43184.1869761,-5.8167518,0.0187755,0.0,0.0
214.0000000,89649.8040288,43184.6045370,-5.8072181,0.0034502,0.0,0.0
215.0000000,89650.6159016,43185.0246981,-5.8104432,-0.0118387,0.0,0.0
216.0000000,89651.4317797,43185.4370019,-5.8288655,-0.0273798,0.0,0.0
217.0000000,89652.2585351,43185.8269506,-5.8605040,-0.0432995,0.0,0.0
218.0000000,89653.0987511,43186.1867931,-5.9080456,-0.0611831,0.0,0.0
219.0000000,89653.9586541,43186.4964369,-5.9723643,-0.0796138,0.0,0.0
220.0000000,89654.8377954,43186.7454315,-6.0536279,-0.0995844,0.0,0.0
221.0000000,89655.7362050,43186.9118089,-6.1544276,-0.1186289,0.0,0.0
222.0000000,89656.6468890,43186.9796620,-6.2704627,-0.1386134,0.0,0.0
223.0000000,89657.5591410,43186.9350026,-6.4079173,-0.1580231,0.0,0.0
224.0000000,89658.4536473,43186.7531254,-6.5591055,-0.1735203,0.0,0.0
225.0000000,89659.3105428,43186.4391067,-6.7252677,-0.1903742,0.0,0.0
226.0000000,89660.0967715,43185.9753905,-6.9068151,-0.2002645,0.0,0.0
227.0000000,89660.7855410,43185.3779885,-7.0911788,-0.2127011,0.0,0.0
228.0000000,89661.3517520,43184.6623754,-7.2958389,-0.2281123,0.0,0.0
229.0000000,89661.7460772,43183.8395682,-7.5075104,-0.2258346,0.0,0.0
230.0000000,89661.9679087,43182.9557342,-7.7086247,-0.2228022,0.0,0.0
231.0000000,89662.0089011,43182.0441925,-7.9145559,-0.2173393,0.0,0.0
232.0000000,89661.8580406,43181.1441766,-8.1053748,-0.1946300,0.0,0.0
233.0000000,89661.5566166,43180.2831414,-8.2705544,-0.1719508,0.0,0.0
234.0000000,89661.1217605,43179.4801468,-8.4195045,-0.1492225,0.0,0.0
235.0000000,89660.5802991,43178.7448344,-8.5433480,-0.1267717,0.0,0.0
236.0000000,89659.9615671,43178.0726086,-8.6513706,-0.1091587,0.0,0.0
237.0000000,89659.2746124,43177.4700906,-8.7428420,-0.0922329,0.0,0.0
238.0000000,89658.5437389,43176.9215187,-8.8200858,-0.0794037,0.0,0.0
239.0000000,89657.7720775,43176.4317679,-8.8879710,-0.0677831,0.0,0.0
240.0000000,89656.9735797,43175.9871207,-8.9440407,-0.0561046,0.0,0.0
241.0000000,89656.1518718,43175.5867523,-8.9905315,-0.0434038,0.0,0.0
242.0000000,89655.3154250,43175.2181172,-9.0234043,-0.0282838,0.0,0.0
243.0000000,89654.4691147,43174.8725676,-9.0422446,-0.0112454,0.0,0.0
244.0000000,89653.6193044,43174.5356777,-9.0439672,0.0085926,0.0,0.0
245.0000000,89652.7718067,43174.1930451,-9.0265315,0.0302651,0.0,0.0
246.0000000,89651.9343487,43173.8267701,-8.9886246,0.0541820,0.0,0.0
